name,startTime,endTime,type,track,color
Thumbnail,2214.5999999996275,2214.89999999851,Components ⚛,,primary-light
Logo,2214.699999999255,2214.7999999988824,Components ⚛,,primary-light
LikeButton,2214.89999999851,2215,Components ⚛,,primary-light
Video,2215,2215.5999999996275,Components ⚛,,primary-light
Thumbnail,2215,2215.39999999851,Components ⚛,,primary-light
Logo,2215.199999999255,2215.39999999851,Components ⚛,,primary-light
LikeButton,2215.5,2215.5999999996275,Components ⚛,,primary-light
Video,2215.5999999996275,2216.199999999255,Components ⚛,,primary-light
Thumbnail,2215.699999999255,2216,Components ⚛,,primary-light
Logo,2215.89999999851,2216,Components ⚛,,primary-light
LikeButton,2216.0999999996275,2216.199999999255,Components ⚛,,primary-light
Video,2216.199999999255,2216.7999999988824,Components ⚛,,primary-light
Thumbnail,2216.2999999988824,2216.5999999996275,Components ⚛,,primary-light
Logo,2216.39999999851,2216.5,Components ⚛,,primary-light
LikeButton,2216.5999999996275,2216.7999999988824,Components ⚛,,primary-light
Video,2216.7999999988824,2217.39999999851,Components ⚛,,primary-light
Thumbnail,2216.89999999851,2217.199999999255,Components ⚛,,primary-light
Logo,2217,2217.0999999996275,Components ⚛,,primary-light
LikeButton,2217.199999999255,2217.39999999851,Components ⚛,,primary-light
Video,2217.39999999851,2218.39999999851,Components ⚛,,primary-light
Thumbnail,2217.39999999851,2218.0999999996275,Components ⚛,,primary-light
Logo,2217.89999999851,2218.0999999996275,Components ⚛,,primary-light
LikeButton,2218.199999999255,2218.39999999851,Components ⚛,,primary-light
Video,2218.39999999851,2221.2999999988824,Components ⚛,,primary-light
Thumbnail,2218.5999999996275,2221.0999999996275,Components ⚛,,primary-light
Logo,2218.699999999255,2221.0999999996275,Components ⚛,,primary-light
LikeButton,2221.0999999996275,2221.2999999988824,Components ⚛,,primary-light
Video,2221.2999999988824,0,Components ⚛,,primary-light
Thumbnail,2221.39999999851,2221.7999999988824,Components ⚛,,primary-light
Logo,2221.5999999996275,2221.699999999255,Components ⚛,,primary-light
LikeButton,2221.7999999988824,0,Components ⚛,,primary-light
Remaining Effects,2231.2999999988824,2271.5,Suspense,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Update Blocked,1200,9412.39999999851,Blocking,Scheduler ⚛,primary-light
Render,9412.39999999851,9412.599999999627,Blocking,Scheduler ⚛,primary-dark
Commit,9412.599999999627,9412.799999998882,Blocking,Scheduler ⚛,secondary-dark
,9412.799999998882,9412.89999999851,Blocking,Scheduler ⚛,secondary-light
Dialog,9412.5,9412.599999999627,Components ⚛,,primary-light
Dialog,9413.099999999627,9413.199999999255,Components ⚛,,secondary-light
Remaining Effects,9412.89999999851,9413.299999998882,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Update,9926.099999999627,9926.699999999255,Blocking,Scheduler ⚛,primary-light
Render,9926.699999999255,9928.599999999627,Blocking,Scheduler ⚛,primary-dark
Unmount,9928.89999999851,9929,Components ⚛,,warning
Commit,9928.599999999627,9931.89999999851,Blocking,Scheduler ⚛,secondary-dark
,9931.89999999851,9932.199999999255,Blocking,Scheduler ⚛,secondary-light
LeftRightDialogHeader,9932.299999998882,9932.39999999851,Components ⚛,,secondary-light
Unmount,9932.299999998882,9932.699999999255,Components ⚛,,warning
Errors,9926.89999999851,9928.599999999627,Components ⚛,,primary
Toast,9927.699999999255,9928.599999999627,Components ⚛,,primary-light
CloseIcon,9928.299999998882,9928.599999999627,Components ⚛,,primary-light
Mount,9927.699999999255,9928.599999999627,Components ⚛,,warning
Toast,9927.699999999255,0,Components ⚛,,primary-light
CloseIcon,9928.299999998882,0,Components ⚛,,primary-light
Remaining Effects,9932.199999999255,9934.099999999627,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Cascading Update,9934.099999999627,9934.599999999627,Blocking,Scheduler ⚛,error
Render,9934.599999999627,9934.599999999627,Blocking,Scheduler ⚛,primary-dark
Commit,9934.599999999627,9934.699999999255,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Event: click,11845,11849.5,Transition,Scheduler ⚛,warning
Update,11849.5,11852.599999999627,Transition,Scheduler ⚛,primary-light
Prewarm,11852.599999999627,11855.199999999255,Transition,Scheduler ⚛,primary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Suspended,11855.199999999255,12016,Transition,Scheduler ⚛,primary-dark
,12016,12016,Transition,Scheduler ⚛,secondary-light
Update,12016,12016.5,Transition,Scheduler ⚛,primary-light
Render,12016.5,12022.799999998882,Transition,Scheduler ⚛,primary-dark
Commit,12022.799999998882,12026.39999999851,Transition,Scheduler ⚛,secondary-dark
,12026.39999999851,12026.699999999255,Transition,Scheduler ⚛,secondary-light
TopNav,12016.599999999627,12022.799999998882,Components ⚛,,primary-light
Search,12016.799999998882,12022.799999998882,Components ⚛,,primary-light
an,12016.799999998882,12022.799999998882,Components ⚛,,primary
kr,12018.699999999255,12020.199999999255,Components ⚛,,primary
I,12019.299999998882,12019.599999999627,Components ⚛,,primary-light
Gt,12019.599999999627,12020,Components ⚛,,primary-light
$t,12020,12020.199999999255,Components ⚛,,primary-light
jr,12020.299999998882,12020.5,Components ⚛,,primary-light
Wt,12020.5,12022.799999998882,Components ⚛,,primary
Jt,12021,12022.099999999627,Components ⚛,,primary
Qt,12022.099999999627,12022.299999998882,Components ⚛,,primary-light
Qt,12022.299999998882,12022.39999999851,Components ⚛,,primary-light
Qt,12022.39999999851,12022.5,Components ⚛,,primary-light
Qt,12022.5,12022.599999999627,Components ⚛,,primary-light
an,12028,12035.699999999255,Components ⚛,,secondary
Mount,12016.799999998882,12022.799999998882,Components ⚛,,warning
Mount,12028,12035.699999999255,Components ⚛,,warning
an,12036.299999998882,12041.099999999627,Components ⚛,,secondary
an,12016.799999998882,0,Components ⚛,,primary
kr,12018.699999999255,12020.199999999255,Components ⚛,,primary
I,12019.299999998882,12019.599999999627,Components ⚛,,primary-light
Gt,12019.599999999627,12020,Components ⚛,,primary-light
$t,12020,12020.199999999255,Components ⚛,,primary-light
jr,12020.299999998882,12020.5,Components ⚛,,primary-light
Wt,12020.5,0,Components ⚛,,primary
Jt,12021,12022.099999999627,Components ⚛,,primary
Qt,12022.099999999627,12022.299999998882,Components ⚛,,primary-light
Qt,12022.299999998882,12022.39999999851,Components ⚛,,primary-light
Qt,12022.39999999851,12022.5,Components ⚛,,primary-light
Qt,12022.5,12022.599999999627,Components ⚛,,primary-light
an,12042,12047.699999999255,Components ⚛,,secondary
Remaining Effects,12026.699999999255,12047.89999999851,Transition,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Event: focusin,12025.39999999851,12025.89999999851,Blocking,Scheduler ⚛,warning
Cascading Update,12025.89999999851,12048.199999999255,Blocking,Scheduler ⚛,error
Render,12048.199999999255,12052,Blocking,Scheduler ⚛,primary-dark
Commit,12052,12052.39999999851,Blocking,Scheduler ⚛,secondary-dark
,12052.39999999851,12052.5,Blocking,Scheduler ⚛,secondary-light
an,12048.39999999851,12052,Components ⚛,,primary
kr,12049,12049.89999999851,Components ⚛,,primary
I,12049.5,12049.599999999627,Components ⚛,,primary-light
Gt,12049.599999999627,12049.799999998882,Components ⚛,,primary-light
$t,12049.799999998882,12049.89999999851,Components ⚛,,primary-light
Wt,12049.89999999851,12052,Components ⚛,,primary
Jt,12051.199999999255,12051.699999999255,Components ⚛,,primary
Qt,12051.699999999255,12051.799999998882,Components ⚛,,primary-light
Qt,12051.799999998882,12051.89999999851,Components ⚛,,primary-light
Qt,12051.89999999851,12052,Components ⚛,,primary-light
an,12054.199999999255,12054.299999998882,Components ⚛,,secondary-light
Remaining Effects,12052.5,12054.5,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Update Blocked,12055,12060.199999999255,Blocking,Scheduler ⚛,primary-light
Render,12060.199999999255,12062.299999998882,Blocking,Scheduler ⚛,primary-dark
Commit,12062.299999998882,12062.599999999627,Blocking,Scheduler ⚛,secondary-dark
Waiting for Paint,12062.599999999627,12062.799999998882,Blocking,Scheduler ⚛,secondary-light
an,12060.199999999255,12062.299999998882,Components ⚛,,primary
kr,12060.699999999255,12061.199999999255,Components ⚛,,primary-light
I,12061,12061.099999999627,Components ⚛,,primary-light
Gt,12061.099999999627,12061.199999999255,Components ⚛,,primary-light
jr,12061.199999999255,12061.299999998882,Components ⚛,,primary-light
Wt,12061.299999998882,12062.299999998882,Components ⚛,,primary
Jt,12061.799999998882,12062.099999999627,Components ⚛,,primary-light
Qt,12062.099999999627,12062.199999999255,Components ⚛,,primary-light
Qt,12062.199999999255,12062.299999998882,Components ⚛,,primary-light
Remaining Effects,12062.799999998882,12064.099999999627,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Event: input,12092.799999998882,12093.099999999627,Blocking,Scheduler ⚛,warning
Update,12093.099999999627,12094.299999998882,Blocking,Scheduler ⚛,primary-light
Render,12094.299999998882,12096.599999999627,Blocking,Scheduler ⚛,primary-dark
Commit,12096.599999999627,12096.89999999851,Blocking,Scheduler ⚛,secondary-dark
,12096.89999999851,12097,Blocking,Scheduler ⚛,secondary-light
an,12094.5,12096.599999999627,Components ⚛,,primary-light
kr,12094.89999999851,12095.599999999627,Components ⚛,,primary-light
I,12095.199999999255,12095.299999998882,Components ⚛,,primary-light
Gt,12095.299999998882,12095.5,Components ⚛,,primary-light
$t,12095.5,12095.599999999627,Components ⚛,,primary-light
Wt,12095.599999999627,12096.599999999627,Components ⚛,,primary
Jt,12096.099999999627,12096.39999999851,Components ⚛,,primary-light
Qt,12096.39999999851,12096.5,Components ⚛,,primary-light
Qt,12096.5,12096.599999999627,Components ⚛,,primary-light
an,12098.599999999627,12098.699999999255,Components ⚛,,secondary-light
Remaining Effects,12097,12098.89999999851,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Event: input,12195.099999999627,12195.299999998882,Blocking,Scheduler ⚛,warning
Update,12195.299999998882,12195.89999999851,Blocking,Scheduler ⚛,primary-light
Render,12195.89999999851,12199.099999999627,Blocking,Scheduler ⚛,primary-dark
Commit,12199.099999999627,12199.5,Blocking,Scheduler ⚛,secondary-dark
,12199.5,12199.699999999255,Blocking,Scheduler ⚛,secondary-light
an,12196.099999999627,12199.099999999627,Components ⚛,,primary
kr,12196.799999998882,12197.699999999255,Components ⚛,,primary
I,12197.299999998882,12197.5,Components ⚛,,primary-light
Gt,12197.5,12197.599999999627,Components ⚛,,primary-light
$t,12197.599999999627,12197.699999999255,Components ⚛,,primary-light
Wt,12197.699999999255,12199.099999999627,Components ⚛,,primary
Jt,12198.39999999851,12198.799999998882,Components ⚛,,primary-light
Qt,12198.799999998882,12198.89999999851,Components ⚛,,primary-light
Qt,12198.89999999851,12199,Components ⚛,,primary-light
Qt,12199,12199.099999999627,Components ⚛,,primary-light
Remaining Effects,12199.699999999255,12201.89999999851,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Event: load,12210.599999999627,12211,Blocking,Scheduler ⚛,warning
Update,12211,12212,Blocking,Scheduler ⚛,primary-light
Render,12212,12226.89999999851,Blocking,Scheduler ⚛,primary-dark
Commit,12226.89999999851,12227.299999998882,Blocking,Scheduler ⚛,secondary-dark
Waiting for Paint,12227.299999998882,12231.89999999851,Blocking,Scheduler ⚛,secondary-light
an,12212.099999999627,12226.89999999851,Components ⚛,,primary
kr,12212.599999999627,12213.299999998882,Components ⚛,,primary-light
I,12213,12213.099999999627,Components ⚛,,primary-light
Gt,12213.099999999627,12213.299999998882,Components ⚛,,primary-light
wr,12213.39999999851,12225,Components ⚛,,primary-light
pr,12213.699999999255,12218.39999999851,Components ⚛,,primary-light
vr,12214.199999999255,12215.5,Components ⚛,,primary
Hit,12214.699999999255,12215.5,Components ⚛,,primary-light
ForwardRef(LinkComponent),12214.699999999255,12215.5,Components ⚛,,primary-light
tr,12214.89999999851,12215.099999999627,Components ⚛,,primary-light
er,12215,12215.099999999627,Components ⚛,,primary-light
mr,12215.099999999627,12215.299999998882,Components ⚛,,primary-light
Xt,12215.299999998882,12215.5,Components ⚛,,primary-light
vr,12215.5,12216.199999999255,Components ⚛,,primary-light
Hit,12215.799999998882,12216.199999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12215.799999998882,12216.199999999255,Components ⚛,,primary-light
mr,12215.89999999851,12216,Components ⚛,,primary-light
Xt,12216,12216.199999999255,Components ⚛,,primary-light
vr,12216.199999999255,12216.89999999851,Components ⚛,,primary-light
Hit,12216.5,12216.89999999851,Components ⚛,,primary-light
ForwardRef(LinkComponent),12216.5,12216.89999999851,Components ⚛,,primary-light
tr,12216.5,12216.699999999255,Components ⚛,,primary-light
er,12216.599999999627,12216.699999999255,Components ⚛,,primary-light
Xt,12216.699999999255,12216.89999999851,Components ⚛,,primary-light
vr,12216.89999999851,12217.599999999627,Components ⚛,,primary-light
Hit,12217.099999999627,12217.599999999627,Components ⚛,,primary-light
ForwardRef(LinkComponent),12217.099999999627,12217.599999999627,Components ⚛,,primary-light
tr,12217.199999999255,12217.39999999851,Components ⚛,,primary-light
er,12217.199999999255,12217.39999999851,Components ⚛,,primary-light
Xt,12217.39999999851,12217.599999999627,Components ⚛,,primary-light
vr,12217.599999999627,12218.39999999851,Components ⚛,,primary-light
Hit,12217.799999998882,12218.39999999851,Components ⚛,,primary-light
ForwardRef(LinkComponent),12217.799999998882,12218.39999999851,Components ⚛,,primary-light
tr,12218,12218.099999999627,Components ⚛,,primary-light
er,12218,12218.099999999627,Components ⚛,,primary-light
Xt,12218.099999999627,12218.39999999851,Components ⚛,,primary-light
pr,12218.39999999851,12221.5,Components ⚛,,primary-light
vr,12218.599999999627,12219.39999999851,Components ⚛,,primary-light
Hit,12218.89999999851,12219.39999999851,Components ⚛,,primary-light
ForwardRef(LinkComponent),12218.89999999851,12219.39999999851,Components ⚛,,primary-light
tr,12219,12219.099999999627,Components ⚛,,primary-light
er,12219.099999999627,12219.099999999627,Components ⚛,,primary-light
mr,12219.099999999627,12219.199999999255,Components ⚛,,primary-light
Xt,12219.199999999255,12219.39999999851,Components ⚛,,primary-light
vr,12219.39999999851,12220.099999999627,Components ⚛,,primary-light
Hit,12219.799999998882,12220.099999999627,Components ⚛,,primary-light
ForwardRef(LinkComponent),12219.799999998882,12220.099999999627,Components ⚛,,primary-light
tr,12219.799999998882,12219.89999999851,Components ⚛,,primary-light
er,12219.799999998882,12219.89999999851,Components ⚛,,primary-light
mr,12219.89999999851,12220,Components ⚛,,primary-light
Xt,12220,12220.099999999627,Components ⚛,,primary-light
vr,12220.099999999627,12220.799999998882,Components ⚛,,primary-light
Hit,12220.39999999851,12220.799999998882,Components ⚛,,primary-light
ForwardRef(LinkComponent),12220.39999999851,12220.799999998882,Components ⚛,,primary-light
tr,12220.5,12220.599999999627,Components ⚛,,primary-light
er,12220.5,12220.599999999627,Components ⚛,,primary-light
Xt,12220.599999999627,12220.799999998882,Components ⚛,,primary-light
vr,12220.799999998882,12221.5,Components ⚛,,primary-light
Hit,12221.099999999627,12221.5,Components ⚛,,primary-light
ForwardRef(LinkComponent),12221.099999999627,12221.5,Components ⚛,,primary-light
tr,12221.099999999627,12221.299999998882,Components ⚛,,primary-light
er,12221.099999999627,12221.299999998882,Components ⚛,,primary-light
Xt,12221.299999998882,12221.5,Components ⚛,,primary-light
pr,12221.5,12224.89999999851,Components ⚛,,primary-light
vr,12221.799999998882,12222.39999999851,Components ⚛,,primary-light
Hit,12222,12222.39999999851,Components ⚛,,primary-light
ForwardRef(LinkComponent),12222.099999999627,12222.39999999851,Components ⚛,,primary-light
tr,12222.099999999627,12222.199999999255,Components ⚛,,primary-light
er,12222.199999999255,12222.199999999255,Components ⚛,,primary-light
mr,12222.199999999255,12222.299999998882,Components ⚛,,primary-light
Xt,12222.299999998882,12222.39999999851,Components ⚛,,primary-light
vr,12222.39999999851,12223,Components ⚛,,primary-light
Hit,12222.699999999255,12223,Components ⚛,,primary-light
ForwardRef(LinkComponent),12222.699999999255,12223,Components ⚛,,primary-light
tr,12222.699999999255,12222.799999998882,Components ⚛,,primary-light
er,12222.699999999255,12222.799999998882,Components ⚛,,primary-light
mr,12222.799999998882,12222.89999999851,Components ⚛,,primary-light
Xt,12222.89999999851,12223,Components ⚛,,primary-light
vr,12223,12223.599999999627,Components ⚛,,primary-light
Hit,12223.299999998882,12223.599999999627,Components ⚛,,primary-light
ForwardRef(LinkComponent),12223.299999998882,12223.599999999627,Components ⚛,,primary-light
tr,12223.299999998882,12223.39999999851,Components ⚛,,primary-light
er,12223.39999999851,12223.39999999851,Components ⚛,,primary-light
mr,12223.39999999851,12223.5,Components ⚛,,primary-light
Xt,12223.5,12223.599999999627,Components ⚛,,primary-light
vr,12223.599999999627,12224.299999998882,Components ⚛,,primary-light
Hit,12223.89999999851,12224.299999998882,Components ⚛,,primary-light
ForwardRef(LinkComponent),12223.89999999851,12224.299999998882,Components ⚛,,primary-light
tr,12224,12224.099999999627,Components ⚛,,primary-light
er,12224,12224.099999999627,Components ⚛,,primary-light
Xt,12224.099999999627,12224.299999998882,Components ⚛,,primary-light
vr,12224.299999998882,12224.89999999851,Components ⚛,,primary-light
Hit,12224.5,12224.89999999851,Components ⚛,,primary-light
ForwardRef(LinkComponent),12224.5,12224.89999999851,Components ⚛,,primary-light
tr,12224.599999999627,12224.699999999255,Components ⚛,,primary-light
er,12224.699999999255,12224.699999999255,Components ⚛,,primary-light
mr,12224.699999999255,12224.799999998882,Components ⚛,,primary-light
Xt,12224.799999998882,12224.89999999851,Components ⚛,,primary-light
Mount,12213.39999999851,12225,Components ⚛,,warning
Mount,12234.299999998882,12250.099999999627,Components ⚛,,warning
Wt,12225,12226.89999999851,Components ⚛,,primary
Jt,12225.599999999627,12226.599999999627,Components ⚛,,primary
Qt,12226.699999999255,12226.699999999255,Components ⚛,,primary-light
Qt,12226.699999999255,12226.799999998882,Components ⚛,,primary-light
Qt,12226.799999998882,12226.89999999851,Components ⚛,,primary-light
wr,12213.39999999851,0,Components ⚛,,primary-light
pr,12213.699999999255,12218.39999999851,Components ⚛,,primary-light
vr,12214.199999999255,12215.5,Components ⚛,,primary
Hit,12214.699999999255,12215.5,Components ⚛,,primary-light
ForwardRef(LinkComponent),12214.699999999255,12215.5,Components ⚛,,primary-light
tr,12214.89999999851,12215.099999999627,Components ⚛,,primary-light
er,12215,12215.099999999627,Components ⚛,,primary-light
mr,12215.099999999627,12215.299999998882,Components ⚛,,primary-light
Xt,12215.299999998882,12215.5,Components ⚛,,primary-light
vr,12215.5,12216.199999999255,Components ⚛,,primary-light
Hit,12215.799999998882,12216.199999999255,Components ⚛,,primary-light
ForwardRef(LinkComponent),12215.799999998882,12216.199999999255,Components ⚛,,primary-light
tr,12215.89999999851,12215.89999999851,Components ⚛,,primary-light
er,12215.89999999851,12215.89999999851,Components ⚛,,primary-light
mr,12215.89999999851,12216,Components ⚛,,primary-light
Xt,12216,12216.199999999255,Components ⚛,,primary-light
vr,12216.199999999255,12216.89999999851,Components ⚛,,primary-light
Hit,12216.5,12216.89999999851,Components ⚛,,primary-light
ForwardRef(LinkComponent),12216.5,12216.89999999851,Components ⚛,,primary-light
tr,12216.5,12216.699999999255,Components ⚛,,primary-light
er,12216.599999999627,12216.699999999255,Components ⚛,,primary-light
mr,12216.699999999255,12216.699999999255,Components ⚛,,primary-light
Xt,12216.699999999255,12216.89999999851,Components ⚛,,primary-light
vr,12216.89999999851,12217.599999999627,Components ⚛,,primary-light
Hit,12217.099999999627,12217.599999999627,Components ⚛,,primary-light
ForwardRef(LinkComponent),12217.099999999627,12217.599999999627,Components ⚛,,primary-light
tr,12217.199999999255,12217.39999999851,Components ⚛,,primary-light
er,12217.199999999255,12217.39999999851,Components ⚛,,primary-light
mr,12217.39999999851,12217.39999999851,Components ⚛,,primary-light
Xt,12217.39999999851,12217.599999999627,Components ⚛,,primary-light
vr,12217.599999999627,12218.39999999851,Components ⚛,,primary-light
Hit,12217.799999998882,12218.39999999851,Components ⚛,,primary-light
ForwardRef(LinkComponent),12217.799999998882,12218.39999999851,Components ⚛,,primary-light
tr,12218,12218.099999999627,Components ⚛,,primary-light
er,12218,12218.099999999627,Components ⚛,,primary-light
mr,12218.099999999627,12218.099999999627,Components ⚛,,primary-light
Xt,12218.099999999627,12218.39999999851,Components ⚛,,primary-light
pr,12218.39999999851,12221.5,Components ⚛,,primary-light
vr,12218.599999999627,12219.39999999851,Components ⚛,,primary-light
Hit,12218.89999999851,12219.39999999851,Components ⚛,,primary-light
ForwardRef(LinkComponent),12218.89999999851,12219.39999999851,Components ⚛,,primary-light
tr,12219,12219.099999999627,Components ⚛,,primary-light
er,12219.099999999627,12219.099999999627,Components ⚛,,primary-light
mr,12219.099999999627,12219.199999999255,Components ⚛,,primary-light
Xt,12219.199999999255,12219.39999999851,Components ⚛,,primary-light
vr,12219.39999999851,12220.099999999627,Components ⚛,,primary-light
Hit,12219.799999998882,12220.099999999627,Components ⚛,,primary-light
ForwardRef(LinkComponent),12219.799999998882,12220.099999999627,Components ⚛,,primary-light
tr,12219.799999998882,12219.89999999851,Components ⚛,,primary-light
er,12219.799999998882,12219.89999999851,Components ⚛,,primary-light
mr,12219.89999999851,12220,Components ⚛,,primary-light
Xt,12220,12220.099999999627,Components ⚛,,primary-light
vr,12220.099999999627,12220.799999998882,Components ⚛,,primary-light
Hit,12220.39999999851,12220.799999998882,Components ⚛,,primary-light
ForwardRef(LinkComponent),12220.39999999851,12220.799999998882,Components ⚛,,primary-light
tr,12220.5,12220.599999999627,Components ⚛,,primary-light
er,12220.5,12220.599999999627,Components ⚛,,primary-light
mr,12220.599999999627,12220.599999999627,Components ⚛,,primary-light
Xt,12220.599999999627,12220.799999998882,Components ⚛,,primary-light
vr,12220.799999998882,12221.5,Components ⚛,,primary-light
Hit,12221.099999999627,12221.5,Components ⚛,,primary-light
ForwardRef(LinkComponent),12221.099999999627,12221.5,Components ⚛,,primary-light
tr,12221.099999999627,12221.299999998882,Components ⚛,,primary-light
er,12221.099999999627,12221.299999998882,Components ⚛,,primary-light
mr,12221.299999998882,12221.299999998882,Components ⚛,,primary-light
Xt,12221.299999998882,12221.5,Components ⚛,,primary-light
pr,12221.5,12224.89999999851,Components ⚛,,primary-light
vr,12221.799999998882,12222.39999999851,Components ⚛,,primary-light
Hit,12222,12222.39999999851,Components ⚛,,primary-light
ForwardRef(LinkComponent),12222.099999999627,12222.39999999851,Components ⚛,,primary-light
tr,12222.099999999627,12222.199999999255,Components ⚛,,primary-light
er,12222.199999999255,12222.199999999255,Components ⚛,,primary-light
mr,12222.199999999255,12222.299999998882,Components ⚛,,primary-light
Xt,12222.299999998882,12222.39999999851,Components ⚛,,primary-light
vr,12222.39999999851,12223,Components ⚛,,primary-light
Hit,12222.699999999255,12223,Components ⚛,,primary-light
ForwardRef(LinkComponent),12222.699999999255,12223,Components ⚛,,primary-light
tr,12222.699999999255,12222.799999998882,Components ⚛,,primary-light
er,12222.699999999255,12222.799999998882,Components ⚛,,primary-light
mr,12222.799999998882,12222.89999999851,Components ⚛,,primary-light
Xt,12222.89999999851,12223,Components ⚛,,primary-light
vr,12223,12223.599999999627,Components ⚛,,primary-light
Hit,12223.299999998882,12223.599999999627,Components ⚛,,primary-light
ForwardRef(LinkComponent),12223.299999998882,12223.599999999627,Components ⚛,,primary-light
tr,12223.299999998882,12223.39999999851,Components ⚛,,primary-light
er,12223.39999999851,12223.39999999851,Components ⚛,,primary-light
mr,12223.39999999851,12223.5,Components ⚛,,primary-light
Xt,12223.5,12223.599999999627,Components ⚛,,primary-light
vr,12223.599999999627,12224.299999998882,Components ⚛,,primary-light
Hit,12223.89999999851,12224.299999998882,Components ⚛,,primary-light
ForwardRef(LinkComponent),12223.89999999851,12224.299999998882,Components ⚛,,primary-light
tr,12224,12224.099999999627,Components ⚛,,primary-light
er,12224,12224.099999999627,Components ⚛,,primary-light
mr,12224.099999999627,12224.099999999627,Components ⚛,,primary-light
Xt,12224.099999999627,12224.299999998882,Components ⚛,,primary-light
vr,12224.299999998882,12224.89999999851,Components ⚛,,primary-light
Hit,12224.5,12224.89999999851,Components ⚛,,primary-light
ForwardRef(LinkComponent),12224.5,12224.89999999851,Components ⚛,,primary-light
tr,12224.599999999627,12224.699999999255,Components ⚛,,primary-light
er,12224.699999999255,12224.699999999255,Components ⚛,,primary-light
mr,12224.699999999255,12224.799999998882,Components ⚛,,primary-light
Xt,12224.799999998882,12224.89999999851,Components ⚛,,primary-light
Remaining Effects,12231.89999999851,12269.799999998882,Blocking,Scheduler ⚛,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler ⚛,primary-light
Transition Track,0.003,0.003,Transition,Scheduler ⚛,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler ⚛,primary-light
Idle Track,0.003,0.003,Idle,Scheduler ⚛,primary-light
Event: input,12270.39999999851,12270.5,Blocking,Scheduler ⚛,warning
Update,12270.5,12270.89999999851,Blocking,Scheduler ⚛,primary-light
Render,12270.89999999851,12273.099999999627,Blocking,Scheduler ⚛,primary-dark
Commit,12273.099999999627,12273.39999999851,Blocking,Scheduler ⚛,secondary-dark
,12273.39999999851,12273.5,Blocking,Scheduler ⚛,secondary-light
an,12271.099999999627,12273.099999999627,Components ⚛,,primary-light
kr,12271.5,12272.099999999627,Components ⚛,,primary-light
